lon,lat,PlantConc
86.885495,43.998453,0.826611
88.058727,44.184315,1.021390
88.580388,44.262725,1.075075
88.581623,44.258408,1.120033
88.169009,44.192108,1.040429
86.948805,43.995323,1.017601
87.008104,44.004998,1.032330
87.014036,44.005964,1.028512
87.019968,44.006930,1.064963
87.033169,44.004579,0.917001
121.621757,44.214648,0.633665
87.028574,43.999332,1.033878
87.034505,44.000297,1.064963
88.322559,44.201795,1.047084
89.007671,44.302521,0.952177
87.023979,43.994085,1.017601
87.029910,43.995050,1.028512
87.035842,43.996015,1.028512
88.209983,44.180317,1.004000
88.497742,44.223475,1.083755
86.835692,43.958776,0.799333
87.013456,43.987873,0.921188
87.025316,43.989804,1.017601
87.031247,43.990768,1.028512
87.037178,43.991733,1.028512
87.043109,43.992697,1.028512
87.924149,44.132167,1.050591
87.930124,44.133087,1.040429
88.205255,44.175101,1.004000
88.211242,44.176008,1.004000
88.223219,44.177819,1.004000
88.492981,44.218267,1.086620
88.498982,44.219159,1.086620
88.751279,44.256347,1.051871
121.624008,44.200811,0.637036
88.206514,44.170792,1.004000
88.224477,44.173510,1.004000
88.236453,44.175320,1.011932
88.242442,44.176225,1.040429
88.248431,44.177129,1.040429
88.482221,44.212167,1.047084
88.680372,44.241456,1.113732
88.686382,44.242338,1.149217
88.758514,44.252904,1.062320
121.508802,44.213502,0.521382
121.514802,44.212609,0.521382
86.915377,43.962859,1.031066
86.921301,43.963829,1.031066
88.231722,44.170105,1.011932
88.441471,44.201597,1.077410
88.759737,44.248582,1.053033
121.507562,44.209186,0.531712
87.023395,43.975994,1.028512
88.226992,44.164890,1.011932
88.232980,44.165795,1.011932
88.532705,44.210664,1.104666
87.018803,43.970747,1.017601
87.024731,43.971712,1.017601
87.036589,43.973641,0.843386
87.042518,43.974605,0.839047
88.240224,44.162390,1.014166
88.605974,44.217002,1.035418
88.786229,44.243450,1.092436
88.050040,44.128989,1.004000
88.223520,44.155366,1.011932
88.229507,44.156271,1.022176
88.595199,44.210912,1.057006
88.601202,44.211798,1.039491
88.787449,44.239127,1.053033
88.793461,44.240004,1.063320
87.009620,43.960254,0.830176
87.015547,43.961219,1.017601
88.566420,44.202158,1.055325
88.572422,44.203045,1.103706
88.596431,44.206594,1.039491
88.602435,44.207480,1.015938
88.914976,44.253151,1.010735
88.920994,44.254021,1.002150
87.010956,43.955973,0.839047
87.016882,43.956938,0.839047
87.022810,43.957903,0.839047
88.333817,44.162986,1.017601
88.405722,44.173759,1.014882
88.597664,44.202275,1.039491
88.603666,44.203162,1.039491
88.916187,44.248826,0.982058
88.922204,44.249696,1.017452
86.958967,43.942995,0.978292
87.018218,43.952656,0.839047
88.335066,44.158674,1.026369
88.341056,44.159573,1.017601
87.007701,43.946445,1.031511
87.013627,43.947410,1.028512
89.032966,44.256651,1.019665
87.014962,43.943129,0.972122
87.020888,43.944093,1.020567
87.056448,43.949874,1.017601
87.068304,43.951799,1.013223
87.086090,43.954684,0.978292
88.787534,44.216639,1.057923
88.793544,44.217516,1.053916
87.034074,43.941740,0.830176
87.040000,43.942703,1.017601
87.045927,43.943666,1.017601
87.051853,43.944629,1.013223
87.057780,43.945592,1.013223
87.063708,43.946554,1.013223
87.093349,43.951362,1.024076
87.099278,43.952322,0.830176
88.578588,44.181457,1.038189
88.584588,44.182344,1.002150
88.614592,44.186774,1.064345
88.788753,44.212317,1.086620
88.794762,44.213193,1.099496
88.800772,44.214069,1.055325
88.806783,44.214945,1.018324
87.041333,43.938421,1.020567
87.047259,43.939384,1.017601
87.053186,43.940347,1.028512
87.065039,43.942272,1.013223
87.070967,43.943234,1.013223
88.615822,44.182455,1.055325
88.795980,44.208871,1.082457
88.801990,44.209747,1.060304
88.808000,44.210622,1.038563
88.814010,44.211498,1.077420
87.060444,43.937027,0.978292
87.066371,43.937989,1.032407
87.084152,43.940874,1.024076
87.090080,43.941834,1.013223
88.563056,44.170161,1.060690
88.569055,44.171048,1.043104
88.575054,44.171935,1.060690
88.587052,44.173709,1.065730
88.803207,44.205424,1.043462
87.067702,43.933706,1.013223
87.091409,43.937551,1.013223
87.097337,43.938512,1.013223
87.103265,43.939472,1.028512
88.570288,44.166731,1.082457
88.576286,44.167618,1.082457
88.582284,44.168504,1.038189
88.588283,44.169391,1.060690
88.594282,44.170277,1.038189
87.086812,43.932307,1.024076
87.092739,43.933268,1.013223
87.098666,43.934228,1.024076
87.104594,43.935188,1.013223
88.589514,44.165073,1.060690
88.595513,44.165959,1.018324
88.823668,44.199403,1.018324
88.829677,44.200278,1.029995
88.907824,44.211615,1.016140
88.913837,44.212485,1.015634
121.065138,44.215524,0.714388
87.094068,43.928984,1.024076
87.105922,43.930905,1.013223
88.590745,44.160755,1.038189
88.836901,44.196828,1.041119
87.101323,43.925661,0.839744
88.591976,44.156437,1.055325
88.633967,44.162631,1.007797
88.838115,44.192505,1.055250
87.221235,43.940514,0.982806
88.623197,44.156544,1.006927
88.629196,44.157428,1.045755
88.635195,44.158312,1.027460
88.641194,44.159195,1.004000
89.091929,44.224596,1.017258
89.097949,44.225457,1.073876
87.222555,43.936228,0.993348
87.228487,43.937182,0.990460
