lon,lat,PlantConc
87.253535,43.936706,2.489181
88.595666,44.143483,4.678661
88.601663,44.144368,6.058244
88.607660,44.145253,4.234015
88.625653,44.147907,3.902444
88.631651,44.148790,5.125941
88.637649,44.149674,4.278457
87.237057,43.929561,1.634343
87.242988,43.930514,2.650122
87.248921,43.931467,2.407407
88.596896,44.139165,4.727773
88.602892,44.140050,4.827545
88.608889,44.140935,4.678661
88.620883,44.142704,4.255930
88.626880,44.143588,3.980663
88.632878,44.144472,4.234015
88.638876,44.145355,3.599381
87.113884,43.905202,1.174353
88.592130,44.133961,4.782452
88.598125,44.134847,6.186095
88.622111,44.138385,6.001069
88.628108,44.139269,3.966036
88.634105,44.140153,3.827002
88.646100,44.141919,4.000496
88.652098,44.142802,5.026983
87.471216,43.957918,2.424824
88.623338,44.134066,5.473051
88.629335,44.134950,6.192034
88.653324,44.138482,4.005829
87.116536,43.896634,1.730623
87.122461,43.897593,1.545366
88.648552,44.133280,4.827545
88.654549,44.134163,6.064060
87.200825,43.905740,2.308086
87.206754,43.906695,1.383430
88.643780,44.128079,5.750057
88.649777,44.128961,7.180640
88.655774,44.129843,7.106049
87.142884,43.891897,1.788629
87.154734,43.893811,2.356795
87.196218,43.900500,1.929866
87.202145,43.901454,1.548050
87.208073,43.902408,2.079759
87.167907,43.891438,1.609062
87.173832,43.892394,1.592348
87.191611,43.895260,1.730765
87.197538,43.896214,1.929866
87.203465,43.897168,1.950123
87.209392,43.898122,2.196533
88.586287,44.110601,4.678661
88.880271,44.153627,6.098477
88.886277,44.154497,5.972437
122.270862,43.980458,3.767739
88.593509,44.107168,3.452138
122.263625,43.977088,4.694199
122.275529,43.975232,4.141949
88.811856,44.130188,3.649602
88.808281,44.120669,3.865333
88.809494,44.116346,4.452521
88.887522,44.127680,4.005829
88.893526,44.128550,5.871404
89.160349,44.157859,1.957020
89.166365,44.158715,2.061911
89.167553,44.154384,2.142356
89.168741,44.150054,1.077812
88.905562,44.107795,1.454074
89.175944,44.146578,1.139948
88.912769,44.104339,2.781389
89.177131,44.142248,1.287172
122.137296,43.929219,5.156747
89.223872,44.108387,1.358979
