lon,lat,PlantConc
123.500397,43.579113,1.549992
123.506269,43.578128,1.562079
123.422683,43.587621,1.700969
123.457932,43.581730,1.701016
123.463806,43.580747,1.689640
123.469679,43.579764,2.219381
123.475552,43.578780,1.742892
123.481425,43.577797,1.811916
123.487298,43.576813,1.650653
123.493170,43.575828,1.770180
123.499042,43.574844,1.527727
123.421334,43.583350,1.741073
123.438958,43.580406,1.586536
123.450707,43.578442,1.852700
123.456580,43.577460,1.867198
123.462454,43.576477,1.840360
123.468327,43.575494,1.770253
123.474200,43.574511,2.338826
123.480072,43.573527,1.638352
123.485944,43.572543,1.588229
123.491816,43.571559,1.648931
123.497688,43.570575,1.662230
123.408234,43.581040,1.513978
123.437608,43.576136,1.562079
123.449355,43.574172,1.782122
123.455229,43.573190,2.202196
123.478719,43.569258,1.612632
123.490463,43.567290,1.467962
123.401010,43.577749,1.304152
123.406886,43.576769,1.306636
123.430384,43.572847,1.636605
123.436258,43.571865,1.675192
123.448005,43.569902,1.648931
123.453878,43.568920,1.720308
123.471495,43.565971,1.613183
123.483238,43.564005,1.687808
123.489109,43.563021,1.741073
123.565407,43.550204,1.555536
123.399663,43.573477,1.304152
123.423161,43.569557,1.344642
123.429035,43.568576,1.546018
123.434908,43.567595,1.534055
123.440781,43.566613,1.579891
123.446654,43.565631,1.747764
123.452527,43.564649,1.796019
123.476014,43.560719,1.612632
123.481885,43.559735,1.707506
123.487756,43.558751,1.623942
123.564050,43.545937,1.617140
123.398316,43.569206,1.316825
123.410065,43.567246,1.316825
123.421812,43.565286,1.464587
123.433559,43.563324,1.514289
123.457048,43.559397,1.642460
123.462920,43.558415,1.631516
123.468791,43.557432,1.539640
123.474662,43.556449,1.539640
123.480533,43.555466,1.526098
123.533356,43.546603,1.674748
123.396969,43.564934,1.347872
123.432210,43.559053,1.522589
123.438082,43.558072,1.537999
123.449826,43.556109,1.733723
123.455698,43.555127,1.642460
123.473310,43.552179,1.526098
123.479181,43.551196,1.526098
123.485051,43.550213,1.674748
123.526133,43.543321,1.648931
123.573066,43.535427,1.612632
123.578932,43.534439,1.747243
123.436733,43.553802,1.562079
123.448476,43.551839,1.668176
123.471959,43.547909,1.562079
123.477829,43.546926,1.502573
123.483699,43.545943,1.456662
123.524778,43.539052,1.648931
123.530646,43.538067,1.522185
123.554112,43.534122,1.538061
123.559978,43.533135,1.479469
123.565843,43.532147,1.661835
123.571709,43.531160,1.661789
123.417768,43.552473,1.468105
123.458868,43.545605,1.617242
123.470608,43.543640,1.574324
123.488216,43.540690,1.648931
123.494085,43.539707,1.687808
123.511689,43.536754,1.624008
123.523424,43.534784,1.674748
123.529291,43.533798,1.510449
123.535158,43.532813,1.594809
123.546890,43.530840,1.387077
123.552756,43.529854,1.624008
123.564486,43.527880,1.774599
123.570351,43.526892,1.707506
123.576216,43.525905,1.859265
123.416420,43.548202,1.513978
123.428164,43.546241,1.464587
123.434035,43.545260,1.499117
123.451648,43.542316,1.562142
123.510336,43.532485,1.598908
123.522070,43.530515,1.442505
123.527936,43.529530,1.453254
123.545534,43.526572,1.323913
123.568994,43.522625,1.543500
123.444428,43.539028,1.816529
123.456168,43.537064,1.636672
123.462037,43.536082,1.824190
123.485512,43.532152,1.538061
123.491380,43.531168,1.537999
123.497248,43.530184,1.549992
123.520716,43.526247,1.376344
123.544179,43.522305,1.419780
123.448949,43.533776,1.642563
123.548689,43.517050,1.304895
123.554553,43.516064,1.323913
123.441731,43.530487,1.905240
123.547334,43.512783,1.476008
123.550488,43.503261,1.453754
123.549133,43.498993,1.586536
123.554996,43.498007,1.636605
123.560858,43.497021,1.649368
123.442208,43.512424,1.534462
123.547779,43.494725,1.549992
123.559503,43.492753,1.611376
123.565365,43.491766,1.675259
123.571226,43.490780,1.675192
123.558148,43.488485,1.661789
123.564010,43.487499,1.674748
123.569871,43.486512,1.537999
123.439513,43.503883,1.479469
123.445380,43.502902,1.408794
123.545071,43.486189,1.537999
123.550933,43.485204,1.636672
123.556794,43.484218,1.649368
123.432300,43.500592,1.502633
123.435474,43.491071,1.379651
123.441340,43.490091,1.296525
123.453070,43.488130,1.423760
123.576170,43.467470,1.661789
123.428262,43.487780,1.434289
123.434128,43.486800,1.379651
123.445859,43.484840,1.423760
123.421052,43.484488,1.445474
123.419707,43.480217,1.401252
123.794484,43.416984,2.698778
123.793116,43.412722,2.385123
123.780057,43.410453,1.674748
123.552277,43.431034,1.550055
123.710283,43.404339,1.658014
123.521644,43.431686,1.537999
123.556781,43.425781,1.662230
123.562637,43.424796,1.522589
123.580201,43.421839,1.628437
123.508580,43.429383,1.344642
123.537864,43.424467,1.727601
123.549575,43.422498,1.731686
123.555430,43.421513,1.607245
123.536514,43.420199,1.598908
123.548224,43.418230,1.662297
123.535164,43.415930,1.598973
123.581996,43.408051,1.344642
123.539669,43.410678,1.558117
123.586496,43.402798,1.449389
123.532466,43.407394,1.442068
123.573440,43.400503,1.464646
123.590996,43.397545,1.342090
123.542824,43.401158,1.541693
123.610339,43.380799,1.859265
123.622036,43.378824,1.628004
123.357211,43.418705,1.723676
123.608986,43.376532,1.661835
123.620683,43.374558,1.648976
123.638226,43.371595,1.487518
123.690841,43.362689,1.499117
123.696685,43.361699,1.476068
123.314838,43.421247,1.368975
123.584236,43.376210,1.514351
123.595935,43.374239,1.464587
123.619329,43.370292,1.420268
123.631025,43.368317,1.487578
123.636872,43.367329,1.607245
123.642719,43.366341,1.582469
123.689483,43.358425,1.570224
123.582886,43.371943,2.536059
123.588735,43.370958,2.380764
123.600432,43.368986,1.430910
123.623824,43.365039,1.453313
123.629671,43.364051,1.510808
123.682281,43.355151,1.420268
123.688126,43.354161,1.514351
123.769912,43.340267,1.467660
123.775752,43.339272,1.456746
123.575686,43.368661,2.636494
123.587384,43.366691,2.304856
123.593232,43.365705,1.741073
123.599080,43.364719,1.487578
123.604928,43.363733,1.376344
123.663391,43.353855,1.261153
123.675081,43.351876,1.456604
123.680925,43.350886,1.537999
123.686768,43.349896,1.638441
123.762711,43.336998,1.381799
123.568487,43.365379,2.486218
123.591881,43.361438,1.467660
123.597729,43.360452,1.546061
123.603577,43.359466,1.499178
123.638656,43.353544,1.284048
123.656191,43.350579,1.261153
123.662036,43.349590,1.280899
123.667880,43.348601,1.342090
123.673724,43.347611,1.323913
123.679568,43.346622,1.504257
123.691255,43.344641,1.454884
123.590530,43.357171,1.522228
123.596378,43.356186,1.510449
123.613919,43.353227,1.387077
123.625611,43.351253,1.365750
123.631457,43.350266,1.323913
123.654837,43.346314,1.510869
123.660681,43.345325,1.534525
123.666525,43.344336,1.323967
123.672369,43.343347,1.342011
123.678212,43.342357,1.487518
123.684055,43.341367,1.477663
123.530692,43.362744,1.768333
123.618413,43.347974,1.365750
123.624258,43.346987,1.317356
123.641794,43.344025,1.607289
123.647638,43.343037,1.570267
123.653482,43.342048,1.546061
123.659326,43.341060,1.334291
123.665170,43.340071,1.510449
123.671013,43.339082,1.558074
123.676856,43.338092,1.582469
123.688541,43.336112,1.527809
123.640440,43.339759,1.558117
123.646284,43.338771,1.546061
123.652128,43.337783,1.510869
123.657972,43.336794,1.469980
123.663815,43.335806,1.453313
123.669658,43.334817,1.419780
123.675500,43.333827,1.443626
123.644931,43.334506,1.500347
123.650774,43.333518,1.661789
123.656617,43.332529,1.522185
123.668303,43.330552,1.562079
123.679987,43.328573,1.209855
123.685829,43.327583,1.356646
123.649421,43.329252,1.611442
123.655263,43.328264,1.453313
123.661106,43.327276,1.442068
123.666948,43.326287,1.608990
123.672790,43.325298,1.563830
123.684473,43.323319,1.432456
123.589627,43.334851,2.454856
123.630538,43.327949,1.782171
123.683117,43.319054,1.294868
123.604461,43.323362,2.332447
123.610305,43.322376,1.745891
123.655692,43.310215,1.372582
123.595919,43.315814,1.864410
123.601762,43.314829,1.800989
123.607605,43.313843,2.314399
123.613448,43.312857,1.843451
123.648498,43.306937,1.950831
123.606255,43.309577,2.275733
123.639954,43.299393,1.483504
123.591873,43.303013,2.196833
123.632762,43.296114,1.483504
123.638603,43.295127,1.297048
123.625572,43.292834,1.472026
123.643091,43.289875,1.335733
123.648931,43.288888,1.477219
123.571651,43.297431,2.240652
123.612541,43.290540,1.675521
123.618382,43.289554,1.745891
123.635901,43.286596,1.495131
123.641740,43.285609,1.304966
123.576146,43.292180,2.340987
123.605352,43.287259,1.600978
123.611193,43.286273,2.020780
123.628712,43.283316,1.446953
123.574800,43.287913,1.661789
123.580641,43.286929,2.332447
123.586482,43.285945,2.361339
123.615684,43.281022,2.180719
123.621523,43.280036,2.380718
123.567613,43.284629,1.734241
123.573454,43.283645,1.634262
123.579295,43.282662,2.275733
123.585136,43.281678,2.607435
123.590976,43.280694,1.487518
123.596816,43.279710,1.698831
123.602656,43.278725,2.259835
123.608496,43.277740,2.062638
