lon,lat,lnBCF_pred
88.751279,44.256347,2.652803
121.624008,44.200811,2.953423
88.206514,44.170792,3.156499
88.224477,44.173510,3.166941
88.236453,44.175320,3.036077
88.242442,44.176225,3.260372
88.248431,44.177129,3.249930
88.482221,44.212167,3.350056
88.680372,44.241456,3.504821
88.686382,44.242338,3.656803
88.758514,44.252904,2.731809
121.508802,44.213502,2.729356
121.514802,44.212609,2.739799
86.915377,43.962859,3.491077
86.921301,43.963829,3.480559
88.231722,44.170105,3.224034
88.441471,44.201597,3.574411
88.759737,44.248582,2.975764
121.507562,44.209186,2.950522
87.023395,43.975994,2.845926
88.226992,44.164890,3.046519
88.232980,44.165795,3.036077
88.532705,44.210664,3.375368
87.018803,43.970747,2.942618
87.024731,43.971712,2.984386
87.036589,43.973641,2.352198
87.042518,43.974605,2.443758
88.240224,44.162390,2.809198
88.605974,44.217002,3.094703
88.786229,44.243450,3.182280
88.050040,44.128989,3.052079
88.223520,44.155366,3.056961
88.229507,44.156271,2.866291
88.595199,44.210912,3.278327
88.601202,44.211798,3.133214
88.787449,44.239127,2.881786
88.793461,44.240004,2.691115
87.009620,43.960254,2.874596
87.015547,43.961219,3.026154
88.566420,44.202158,3.314528
88.572422,44.203045,3.331746
88.596431,44.206594,3.154098
88.602435,44.207480,3.110788
88.914976,44.253151,2.983185
88.920994,44.254021,3.009688
87.010956,43.955973,2.454201
87.016882,43.956938,2.443758
87.022810,43.957903,2.652599
88.333817,44.162986,3.067922
88.405722,44.173759,3.237191
88.597664,44.202275,3.133214
88.603666,44.203162,3.216750
88.916187,44.248826,2.950981
88.922204,44.249696,2.926381
86.958967,43.942995,2.719541
87.018218,43.952656,2.631715
88.335066,44.158674,3.319957
88.341056,44.159573,3.234995
87.007701,43.946445,2.765105
87.013627,43.947410,2.751947
89.032966,44.256651,2.675371
87.014962,43.943129,2.934972
87.020888,43.944093,2.914008
87.056448,43.949874,3.214111
87.068304,43.951799,3.043162
87.086090,43.954684,2.698657
88.787534,44.216639,3.219754
88.793544,44.217516,3.270480
87.034074,43.941740,2.874596
87.040000,43.942703,3.026154
87.045927,43.943666,2.963502
87.051853,43.944629,2.928300
87.057780,43.945592,3.011836
87.063708,43.946554,3.252003
87.093349,43.951362,2.925586
87.099278,43.952322,2.822386
88.578588,44.181457,3.449653
88.584588,44.182344,3.051456
88.614592,44.186774,3.194047
88.788753,44.212317,3.412161
88.794762,44.213193,3.382472
88.800772,44.214069,3.262318
88.806783,44.214945,3.221097
87.041333,43.938421,2.924450
87.047259,43.939384,3.015712
87.053186,43.940347,2.814600
87.065039,43.942272,3.105814
87.070967,43.943234,3.105814
88.615822,44.182455,3.262318
88.795980,44.208871,3.452445
88.801990,44.209747,3.255215
88.808000,44.210622,3.144887
88.814010,44.211498,3.351479
87.060444,43.937027,2.823961
87.066371,43.937989,2.596575
87.084152,43.940874,2.643651
87.090080,43.941834,3.137141
88.563056,44.170161,3.362134
88.569055,44.171048,3.379898
88.575054,44.171935,3.362134
88.587052,44.173709,3.355031
88.803207,44.205424,3.158668
87.067702,43.933706,2.959626
87.091409,43.937551,3.137141
87.097337,43.938512,2.949184
87.103265,43.939472,2.804157
88.570288,44.166731,3.525539
88.576286,44.167618,3.504655
88.582284,44.168504,3.428769
88.588283,44.169391,3.320367
88.594282,44.170277,3.460095
87.086812,43.932307,2.883818
87.092739,43.933268,3.053604
87.098666,43.934228,2.842050
87.104594,43.935188,3.011836
88.589514,44.165073,3.330808
88.595513,44.165959,3.262865
88.823668,44.199403,3.241981
88.829677,44.200278,3.223011
88.907824,44.211615,2.851007
88.913837,44.212485,2.941996
121.065138,44.215524,1.978696
87.094068,43.928984,2.664535
87.105922,43.930905,3.011836
88.590745,44.160755,3.428769
88.836901,44.196828,3.091881
87.101323,43.925661,2.369206
88.591976,44.156437,3.251876
88.633967,44.162631,2.959585
88.838115,44.192505,3.400842
87.221235,43.940514,2.871223
88.623197,44.156544,3.054794
88.629196,44.157428,3.328863
88.635195,44.158312,3.396982
88.641194,44.159195,3.208709
89.091929,44.224596,2.293392
89.097949,44.225457,2.145208
87.222555,43.936228,2.753647
87.228487,43.937182,2.792699
87.234419,43.938135,3.035580
88.606431,44.149572,3.376559
88.624425,44.152225,3.292712
88.642421,44.154876,3.203551
87.247603,43.935754,3.202572
87.253535,43.936706,3.119036
88.595666,44.143483,3.392914
88.601663,44.144368,3.522201
88.607660,44.145253,3.341037
88.625653,44.147907,3.276098
88.631651,44.148790,3.454536
88.637649,44.149674,3.351479
87.237057,43.929561,2.656953
87.242988,43.930514,3.181688
87.248921,43.931467,3.088807
88.596896,44.139165,3.403356
88.602892,44.140050,3.424240
88.608889,44.140935,3.392914
88.620883,44.142704,3.344375
88.626880,44.143588,3.285516
88.632878,44.144472,3.341037
88.638876,44.145355,3.197097
87.113884,43.905202,2.404298
88.592130,44.133961,3.397443
88.598125,44.134847,3.543085
88.622111,44.138385,3.500240
88.628108,44.139269,3.241376
88.634105,44.140153,3.205997
88.646100,44.141919,3.250334
88.652098,44.142802,3.412256
87.471216,43.957918,2.859382
88.623338,44.134066,3.407746
88.629335,44.134950,3.531566
88.653324,44.138482,3.304086
87.116536,43.896634,2.688291
87.122461,43.897593,2.515773
88.648552,44.133280,3.424240
88.654549,44.134163,3.510682
87.200825,43.905740,2.958610
87.206754,43.906695,2.480696
88.643780,44.128079,3.469990
88.649777,44.128961,3.701813
88.655774,44.129843,3.691371
87.142884,43.891897,2.661961
87.154734,43.893811,2.979494
87.196218,43.900500,2.865649
87.202145,43.901454,2.605839
87.208073,43.902408,2.861878
87.167907,43.891438,2.566741
87.173832,43.892394,2.556298
87.191611,43.895260,2.768955
87.197538,43.896214,2.865649
87.203465,43.897168,2.876091
87.209392,43.898122,2.899770
88.586287,44.110601,3.392914
88.880271,44.153627,3.478638
88.886277,44.154497,3.457754
122.270862,43.980458,3.061120
88.593509,44.107168,3.155329
122.263625,43.977088,3.151387
122.275529,43.975232,3.085803
88.811856,44.130188,3.166829
88.808281,44.120669,3.226143
88.809494,44.116346,3.349198
88.887522,44.127680,3.304086
88.893526,44.128550,3.490875
89.160349,44.157859,2.725039
89.166365,44.158715,2.777249
89.167553,44.154384,2.813398
89.168741,44.150054,2.073817
88.905562,44.107795,2.447007
89.175944,44.146578,2.187425
88.912769,44.104339,3.085243
89.177131,44.142248,2.251331
122.137296,43.929219,3.245365
89.223872,44.108387,2.474462
89.633300,44.165614,2.864848
89.255116,44.108310,3.546234
89.456021,44.127530,3.229258
88.970397,44.054169,3.221097
89.457187,44.123193,3.331533
89.469228,44.124872,3.286139
89.475249,44.125712,3.181719
89.464373,44.119696,3.401289
89.470393,44.120535,3.255871
89.476414,44.121374,3.296581
89.482435,44.122213,3.077298
89.512543,44.126402,2.982429
89.536635,44.129747,3.235526
89.459518,44.114520,3.189880
89.465538,44.115359,2.988767
89.471558,44.116198,3.499936
89.477578,44.117037,3.127228
89.483599,44.117876,3.159939
89.460683,44.110183,3.088798
89.466703,44.111022,3.179438
89.472722,44.111861,3.132711
89.478742,44.112700,3.132711
89.484762,44.113538,3.220130
89.490783,44.114377,3.436830
89.520889,44.118563,3.046416
89.377611,44.094065,3.440789
89.383626,44.094909,3.401209
89.461848,44.105846,3.209688
89.467867,44.106685,3.007189
89.473886,44.107524,3.038515
89.479906,44.108363,3.007109
89.485926,44.109201,3.032098
89.491946,44.110039,3.032098
89.516028,44.113388,2.842647
89.534093,44.115896,3.226499
89.294601,44.077892,3.411736
89.372766,44.088887,3.342829
89.378781,44.089730,3.363713
89.384796,44.090574,3.338557
89.390811,44.091417,3.461673
89.469032,44.102348,3.046416
89.475050,44.103187,3.180747
89.481069,44.104026,3.003233
89.487089,44.104864,3.167844
89.493108,44.105702,3.243507
89.499128,44.106539,2.995402
89.355896,44.082019,3.516147
89.379951,44.085395,3.415998
89.385966,44.086238,3.323435
89.458160,44.096333,3.129952
89.464178,44.097172,2.994205
89.470196,44.098011,2.921111
89.476214,44.098850,2.982349
89.482233,44.099688,2.992790
89.488252,44.100526,2.996667
89.494271,44.101364,3.003233
89.500290,44.102202,2.862116
89.506310,44.103039,2.788345
89.512330,44.103875,2.840555
89.548455,44.108890,2.941996
89.711134,44.131319,2.956095
89.375107,44.080217,3.419676
89.381121,44.081060,3.386827
89.387135,44.081903,3.477648
89.459324,44.091996,3.195173
89.465342,44.092835,2.926183
89.471360,44.093674,2.962879
89.477378,44.094513,3.004647
89.483396,44.095351,2.919696
89.489414,44.096189,2.979887
89.495433,44.097027,2.696206
89.501452,44.097864,2.778580
89.507471,44.098701,2.903884
89.513491,44.099538,2.817887
89.537572,44.102881,3.003233
89.543593,44.103716,2.747449
89.700226,44.125323,2.886877
89.706253,44.126150,2.982429
